,0
11395,1
11396,0
11397,1
11398,1
11399,1
11400,0
11401,1
11402,0
11403,0
11404,0
11405,0
11406,1
11407,1
11408,0
11409,1
11410,0
11411,0
11412,0
11413,1
11414,1
11415,1
11416,1
11417,0
11418,0
11419,0
11420,0
11421,1
11422,1
11423,1
11424,1
11425,1
11426,0
11427,1
11428,0
11429,0
11430,1
11431,1
11432,1
11433,1
11434,1
11435,0
11436,1
11437,0
11438,1
11439,1
11440,1
11441,1
11442,0
11443,0
11444,0
11445,0
11446,0
11447,1
11448,0
11449,1
11450,0
11451,1
11452,1
11453,1
11454,1
11455,1
11456,0
11457,1
11458,1
11459,1
11460,1
11461,0
11462,1
11463,1
11464,1
11465,1
11466,1
11467,1
11468,1
11469,0
11470,0
11471,1
11472,0
11473,0
11474,1
11475,1
11476,0
11477,0
11478,0
11479,0
11480,0
11481,1
11482,0
11483,1
11484,0
11485,1
11486,1
11487,1
11488,1
11489,0
11490,0
11491,1
11492,1
11493,1
11494,1
11495,1
11496,1
11497,0
11498,1
11499,0
11500,0
11501,1
11502,1
11503,0
11504,1
11505,0
11506,1
11507,1
11508,1
11509,0
11510,0
11511,0
11512,0
11513,0
11514,0
11515,1
11516,1
11517,0
11518,0
11519,1
11520,0
11521,1
11522,1
11523,0
11524,0
11525,1
11526,1
11527,1
11528,0
11529,1
11530,0
11531,0
11532,0
11533,1
11534,0
11535,1
11536,0
11537,0
11538,0
11539,0
11540,1
11541,1
11542,1
11543,1
11544,0
11545,0
11546,1
11547,1
11548,0
11549,1
11550,1
11551,1
11552,1
11553,0
11554,0
11555,0
11556,1
11557,1
11558,1
11559,1
11560,0
11561,0
11562,1
11563,0
11564,1
11565,0
11566,0
11567,1
11568,0
11569,0
11570,1
11571,0
11572,0
11573,1
11574,0
11575,0
11576,1
11577,1
11578,0
11579,1
11580,0
11581,1
11582,0
11583,1
11584,1
11585,1
11586,1
11587,1
11588,1
11589,0
11590,0
11591,1
11592,0
11593,1
11594,0
11595,1
11596,0
11597,1
11598,0
11599,0
11600,1
11601,1
11602,0
11603,0
11604,1
11605,0
11606,0
11607,0
11608,1
11609,0
11610,1
11611,0
11612,0
11613,1
11614,1
11615,1
11616,1
11617,1
11618,1
11619,1
11620,0
11621,0
11622,0
11623,1
11624,1
11625,1
11626,1
11627,1
11628,1
11629,1
11630,1
11631,1
11632,1
11633,1
11634,0
11635,0
11636,0
11637,0
11638,1
11639,1
11640,1
11641,1
11642,1
11643,1
11644,0
11645,0
11646,1
11647,0
11648,0
11649,1
11650,0
11651,0
11652,0
11653,0
11654,0
11655,0
11656,1
11657,1
11658,1
11659,0
11660,0
11661,0
11662,1
11663,1
11664,0
11665,0
11666,1
11667,0
11668,1
11669,0
11670,1
11671,0
11672,1
11673,0
11674,0
11675,0
11676,0
11677,1
11678,0
11679,0
11680,1
11681,0
11682,0
11683,1
11684,0
11685,1
11686,0
11687,0
11688,0
11689,0
11690,0
11691,1
11692,1
11693,0
11694,1
11695,1
11696,0
11697,1
11698,0
11699,0
11700,1
11701,0
11702,1
11703,0
11704,0
11705,1
11706,1
11707,1
11708,1
11709,1
11710,1
11711,1
11712,0
11713,1
11714,1
11715,1
11716,1
11717,0
11718,1
11719,0
11720,1
11721,1
11722,1
11723,1
11724,1
11725,0
11726,1
11727,1
11728,0
11729,1
11730,0
11731,1
11732,0
11733,0
11734,0
11735,1
11736,0
11737,0
11738,1
11739,1
11740,1
11741,0
11742,0
11743,1
11744,0
11745,1
11746,0
11747,1
11748,1
11749,0
11750,1
11751,1
11752,1
11753,0
11754,0
11755,0
11756,1
11757,0
11758,1
11759,1
11760,1
11761,0
11762,1
11763,1
11764,0
11765,0
11766,1
11767,0
11768,1
11769,0
11770,1
11771,0
11772,1
11773,1
11774,1
11775,0
11776,1
11777,1
11778,0
11779,1
11780,0
11781,1
11782,0
11783,1
11784,1
11785,0
11786,0
11787,0
11788,1
11789,0
11790,0
11791,0
11792,0
11793,1
11794,1
11795,0
11796,1
11797,1
11798,1
11799,1
11800,1
11801,1
11802,1
11803,1
11804,0
11805,1
11806,0
11807,0
11808,0
11809,0
11810,1
11811,0
11812,1
11813,1
11814,0
11815,0
11816,0
11817,1
11818,1
11819,0
11820,1
11821,0
11822,0
11823,1
11824,1
11825,0
11826,1
11827,1
11828,1
11829,1
11830,0
11831,1
11832,0
11833,0
11834,1
11835,1
11836,0
11837,1
11838,0
11839,1
11840,1
11841,0
11842,1
11843,1
11844,0
11845,0
11846,1
11847,1
11848,0
11849,1
11850,0
11851,0
11852,1
11853,0
11854,1
11855,1
11856,0
11857,1
11858,1
11859,1
11860,0
11861,1
11862,0
11863,0
11864,0
11865,0
11866,0
11867,1
11868,0
11869,1
11870,0
11871,0
11872,1
11873,0
11874,0
11875,0
11876,1
11877,1
11878,1
11879,1
11880,1
11881,0
11882,1
11883,1
11884,1
11885,0
11886,0
11887,1
11888,1
11889,1
11890,1
11891,1
11892,1
11893,1
11894,1
11895,1
11896,0
11897,1
11898,1
11899,1
11900,0
11901,1
11902,0
11903,0
11904,1
11905,1
11906,0
11907,1
11908,1
11909,1
11910,1
11911,1
11912,1
11913,1
11914,0
11915,1
11916,0
11917,0
11918,0
11919,0
11920,0
11921,1
11922,1
11923,0
11924,0
11925,1
11926,0
11927,0
11928,0
11929,0
11930,0
11931,1
11932,1
11933,1
11934,1
11935,1
11936,0
11937,0
11938,1
11939,1
11940,0
11941,1
11942,0
11943,0
11944,1
11945,0
11946,0
11947,1
11948,0
11949,1
11950,1
11951,0
11952,1
11953,0
11954,1
11955,1
11956,1
11957,1
11958,0
11959,1
11960,1
11961,0
11962,1
11963,1
11964,1
11965,0
11966,0
11967,1
11968,0
11969,1
11970,0
11971,0
11972,0
11973,1
11974,1
11975,0
11976,0
11977,1
11978,0
11979,0
11980,1
11981,0
11982,0
11983,0
11984,1
11985,0
11986,0
11987,1
11988,1
11989,0
11990,1
11991,0
11992,1
11993,1
11994,0
11995,1
11996,1
11997,1
11998,1
11999,1
12000,1
12001,0
12002,0
12003,0
12004,0
12005,1
12006,1
12007,0
12008,0
12009,1
12010,0
12011,0
12012,1
12013,0
12014,1
12015,0
12016,0
12017,0
12018,0
12019,1
12020,0
12021,0
12022,0
12023,0
12024,1
12025,1
12026,1
12027,1
12028,0
12029,1
12030,0
12031,0
12032,1
12033,0
12034,1
12035,1
12036,1
12037,0
12038,0
12039,0
12040,0
12041,1
12042,0
12043,1
12044,0
12045,0
12046,1
12047,1
12048,0
12049,0
12050,0
12051,1
12052,0
12053,0
12054,1
12055,1
12056,1
12057,0
12058,1
12059,1
12060,0
12061,1
12062,1
12063,0
12064,1
12065,1
12066,1
12067,0
12068,1
12069,1
12070,0
12071,1
12072,1
12073,0
12074,0
12075,1
12076,1
12077,0
12078,1
12079,1
12080,0
12081,0
12082,1
12083,0
12084,1
12085,1
12086,0
12087,1
12088,0
12089,1
12090,1
12091,1
12092,0
12093,1
12094,1
12095,0
12096,1
12097,1
12098,0
12099,0
12100,1
12101,1
12102,0
12103,0
12104,1
12105,1
12106,0
12107,0
12108,0
12109,1
12110,0
12111,0
12112,0
12113,0
12114,0
12115,0
12116,1
12117,1
12118,1
12119,0
12120,0
12121,0
12122,1
12123,0
12124,1
12125,1
12126,1
12127,1
12128,0
12129,1
12130,1
12131,1
12132,0
12133,0
12134,1
12135,0
12136,1
12137,1
12138,0
12139,1
12140,0
12141,0
12142,1
12143,0
12144,1
12145,0
12146,0
12147,0
12148,1
12149,0
12150,0
12151,0
12152,0
12153,1
12154,1
12155,0
12156,1
12157,0
12158,1
12159,0
12160,1
12161,0
12162,1
12163,1
12164,1
12165,0
12166,1
12167,0
12168,1
12169,1
12170,1
12171,0
12172,0
12173,1
12174,0
12175,0
12176,1
12177,0
12178,0
12179,1
12180,0
12181,0
12182,1
12183,1
12184,0
12185,0
12186,1
12187,0
12188,1
12189,0
12190,0
12191,1
12192,0
12193,1
12194,1
12195,1
12196,0
12197,1
12198,0
12199,1
12200,1
12201,1
12202,1
12203,1
12204,0
12205,1
12206,1
12207,1
12208,1
12209,0
12210,1
12211,0
12212,1
12213,0
12214,1
12215,1
12216,0
12217,0
12218,0
12219,0
12220,0
12221,1
12222,1
12223,0
12224,1
12225,1
12226,0
12227,1
12228,1
12229,0
12230,1
12231,0
12232,1
12233,1
12234,0
12235,0
12236,0
12237,0
12238,0
12239,1
12240,0
12241,0
12242,1
12243,0
12244,1
12245,0
12246,1
12247,1
12248,1
12249,1
12250,1
12251,1
12252,1
12253,0
12254,1
12255,0
12256,0
12257,0
12258,0
12259,0
12260,0
12261,1
12262,1
12263,0
12264,0
12265,1
12266,0
12267,1
12268,0
12269,0
12270,0
12271,0
12272,1
12273,0
12274,0
12275,0
12276,1
12277,0
12278,1
12279,1
12280,0
12281,0
12282,0
12283,0
12284,0
12285,1
12286,1
12287,1
12288,1
12289,0
12290,0
12291,1
12292,1
12293,1
12294,0
12295,1
12296,1
12297,0
12298,1
12299,0
12300,0
12301,0
12302,0
12303,1
12304,1
12305,0
12306,0
12307,1
12308,1
12309,1
12310,0
12311,1
12312,0
12313,0
12314,0
12315,1
12316,1
12317,0
12318,1
12319,0
12320,1
12321,0
12322,1
12323,1
12324,1
12325,0
12326,1
12327,0
12328,0
12329,0
12330,0
12331,1
12332,0
12333,1
12334,1
12335,1
12336,1
12337,0
12338,0
12339,0
12340,1
12341,0
12342,0
12343,1
12344,1
12345,1
12346,1
12347,0
12348,0
12349,1
12350,0
12351,1
12352,0
12353,1
12354,0
12355,0
12356,1
12357,0
12358,1
12359,1
12360,0
12361,0
12362,1
12363,1
12364,0
12365,1
12366,1
12367,1
12368,0
12369,1
12370,0
12371,1
12372,1
12373,1
12374,0
12375,1
12376,0
12377,1
12378,0
12379,0
12380,1
12381,0
12382,1
12383,0
12384,1
12385,0
12386,0
12387,1
12388,0
12389,0
12390,0
12391,0
12392,0
12393,1
12394,0
12395,1
12396,0
12397,0
12398,1
12399,0
12400,1
12401,1
12402,0
12403,1
12404,0
12405,0
12406,1
12407,0
12408,1
12409,0
12410,0
12411,1
12412,1
12413,0
12414,0
12415,0
12416,1
12417,0
12418,0
12419,0
12420,0
12421,0
12422,0
12423,0
12424,1
12425,0
12426,0
12427,0
12428,0
12429,1
12430,0
12431,0
12432,0
12433,1
12434,1
12435,0
12436,1
12437,0
12438,1
12439,0
12440,1
12441,0
12442,1
12443,0
12444,1
12445,0
12446,0
12447,0
12448,1
12449,1
12450,1
12451,0
12452,1
12453,1
12454,1
12455,0
12456,0
12457,0
12458,1
12459,1
12460,1
12461,1
12462,1
12463,1
12464,0
12465,0
12466,1
12467,0
12468,1
12469,0
12470,1
12471,1
12472,1
12473,1
12474,1
12475,1
12476,0
12477,0
12478,0
12479,0
12480,0
12481,1
12482,0
12483,0
12484,1
12485,1
12486,1
12487,0
12488,0
12489,0
12490,1
12491,1
12492,0
12493,1
12494,1
12495,0
12496,1
12497,1
12498,0
12499,1
12500,1
12501,0
12502,0
12503,1
12504,1
12505,0
12506,1
12507,0
12508,0
12509,1
12510,1
12511,1
12512,1
12513,0
12514,1
12515,0
12516,1
12517,1
12518,1
12519,1
12520,0
12521,1
12522,1
12523,0
12524,0
12525,0
12526,1
12527,1
12528,1
12529,0
12530,0
12531,0
12532,0
12533,1
12534,0
12535,0
12536,0
12537,0
12538,1
12539,1
12540,1
12541,1
12542,1
12543,0
12544,1
12545,1
12546,0
12547,1
12548,1
12549,0
12550,0
12551,1
12552,0
12553,1
12554,0
12555,1
12556,0
12557,0
12558,0
12559,0
12560,1
12561,1
12562,1
12563,1
12564,0
12565,0
12566,0
12567,0
12568,0
12569,0
12570,0
12571,1
12572,0
12573,1
12574,0
12575,1
12576,0
12577,1
12578,0
12579,1
12580,1
12581,1
12582,0
12583,0
12584,0
12585,0
12586,0
12587,0
12588,1
12589,1
12590,0
12591,1
12592,0
12593,1
12594,0
12595,0
12596,1
12597,1
12598,1
12599,1
12600,1
12601,1
12602,0
12603,1
12604,1
12605,0
12606,0
12607,0
12608,0
12609,1
12610,0
12611,0
12612,1
12613,1
12614,1
12615,0
12616,1
12617,0
12618,1
12619,1
12620,0
12621,1
12622,0
12623,1
12624,0
12625,0
12626,1
12627,0
12628,0
12629,0
12630,0
12631,1
12632,0
12633,0
12634,1
12635,0
12636,0
12637,1
12638,0
12639,1
12640,0
12641,0
12642,1
12643,0
12644,1
12645,0
12646,1
12647,0
12648,1
12649,1
12650,0
12651,1
12652,1
12653,1
12654,1
12655,1
12656,0
12657,0
12658,1
12659,1
12660,1
12661,0
12662,0
12663,0
12664,0
12665,1
12666,1
12667,1
12668,0
12669,0
12670,0
12671,1
12672,1
12673,1
12674,0
12675,0
12676,0
12677,0
12678,1
12679,0
12680,0
12681,0
12682,0
12683,1
12684,0
12685,1
12686,1
12687,1
12688,1
12689,1
12690,1
12691,1
12692,0
12693,0
12694,0
12695,1
12696,1
12697,0
12698,0
12699,0
12700,0
12701,0
12702,0
12703,1
12704,1
12705,0
12706,0
12707,1
12708,0
12709,0
12710,1
12711,0
12712,1
12713,1
12714,0
12715,0
12716,0
12717,0
12718,0
12719,0
12720,1
12721,0
12722,1
12723,1
12724,0
12725,1
12726,1
12727,0
12728,1
12729,1
12730,1
12731,1
12732,0
12733,0
12734,0
12735,0
12736,0
12737,0
12738,0
12739,0
12740,0
12741,0
12742,0
12743,0
12744,1
12745,1
12746,0
12747,1
12748,1
12749,0
12750,0
12751,1
12752,1
12753,0
12754,1
12755,1
12756,1
12757,1
12758,0
12759,0
12760,1
12761,1
12762,0
12763,1
12764,0
12765,0
12766,0
12767,1
12768,0
12769,1
12770,0
12771,1
12772,1
12773,1
12774,0
12775,0
12776,0
12777,0
12778,1
12779,1
12780,1
12781,1
12782,0
12783,1
12784,1
12785,0
12786,0
12787,1
12788,1
12789,0
12790,1
12791,0
12792,0
12793,1
12794,1
12795,0
12796,1
12797,1
12798,1
12799,1
12800,1
12801,0
12802,1
12803,1
12804,1
12805,0
12806,0
12807,1
12808,1
12809,1
12810,0
12811,1
12812,1
12813,1
12814,1
12815,0
12816,0
12817,1
12818,1
12819,1
12820,1
12821,0
12822,0
12823,0
12824,0
12825,0
12826,0
12827,0
12828,1
12829,1
12830,1
12831,0
12832,1
12833,1
12834,1
12835,0
12836,1
12837,1
12838,1
12839,0
12840,0
12841,0
12842,1
12843,0
12844,1
12845,1
12846,1
12847,1
12848,0
12849,1
12850,1
12851,1
12852,1
12853,1
12854,0
12855,1
12856,1
12857,1
12858,0
12859,1
12860,0
12861,0
12862,0
12863,1
12864,0
12865,1
12866,1
12867,0
12868,0
12869,1
12870,0
12871,1
12872,1
12873,0
12874,0
12875,0
12876,0
12877,1
12878,1
12879,1
12880,0
12881,1
12882,0
12883,1
12884,0
12885,0
12886,1
12887,0
12888,1
12889,0
12890,1
12891,0
12892,1
12893,0
12894,0
12895,1
12896,0
12897,1
12898,1
12899,1
12900,0
12901,0
12902,1
12903,1
12904,1
12905,0
12906,1
12907,1
12908,1
12909,1
12910,0
12911,1
12912,1
12913,0
12914,0
12915,0
12916,0
12917,0
12918,0
12919,0
12920,1
12921,1
12922,1
12923,1
12924,0
12925,1
12926,0
12927,1
12928,1
12929,0
12930,1
12931,0
12932,0
12933,0
12934,0
12935,1
12936,0
12937,0
12938,1
12939,1
12940,1
12941,1
12942,0
12943,1
12944,0
12945,1
12946,0
12947,0
12948,0
12949,0
12950,0
12951,1
12952,1
12953,1
12954,1
12955,1
12956,0
12957,1
12958,1
12959,0
12960,0
12961,1
12962,0
12963,1
12964,0
12965,0
12966,1
12967,1
12968,1
12969,0
12970,0
12971,0
12972,0
12973,0
12974,0
12975,0
12976,1
12977,0
12978,1
12979,0
12980,1
12981,1
12982,1
12983,1
12984,1
12985,1
12986,0
12987,0
12988,0
12989,1
12990,0
12991,1
12992,1
12993,0
12994,0
12995,0
12996,0
12997,0
12998,1
12999,0
13000,1
13001,1
13002,1
13003,0
13004,1
13005,1
13006,1
13007,0
13008,1
13009,0
13010,1
13011,1
13012,0
13013,0
13014,1
13015,0
13016,0
13017,1
13018,1
13019,0
13020,0
13021,1
13022,1
13023,1
13024,0
13025,1
13026,0
13027,1
13028,0
13029,1
13030,0
13031,0
13032,0
13033,0
13034,0
13035,1
13036,1
13037,0
13038,1
13039,1
13040,1
13041,1
13042,1
13043,0
13044,0
13045,0
13046,0
13047,0
13048,0
13049,1
13050,1
13051,1
13052,0
13053,1
13054,0
13055,1
13056,0
13057,1
13058,0
13059,0
13060,0
13061,0
13062,0
13063,1
13064,1
13065,1
13066,1
13067,1
13068,0
13069,1
13070,1
13071,1
13072,0
13073,1
13074,1
13075,0
13076,0
13077,0
13078,1
13079,0
13080,0
13081,0
13082,1
13083,1
13084,1
13085,1
13086,0
13087,1
13088,1
13089,1
13090,1
13091,0
13092,1
13093,0
13094,1
13095,0
13096,0
13097,1
13098,1
13099,1
13100,0
13101,1
13102,0
13103,1
13104,0
13105,0
13106,0
13107,1
13108,1
13109,1
13110,1
13111,0
13112,1
13113,0
13114,0
13115,0
13116,1
13117,0
13118,1
13119,1
13120,0
13121,0
13122,0
13123,1
13124,1
13125,1
13126,0
13127,1
13128,0
13129,1
13130,0
13131,0
13132,0
13133,1
13134,0
13135,1
13136,1
13137,1
13138,1
13139,1
13140,1
13141,1
13142,0
13143,1
13144,0
13145,0
13146,0
13147,0
13148,1
13149,1
13150,1
13151,0
13152,0
13153,0
13154,0
13155,1
13156,1
13157,1
13158,1
13159,1
13160,1
13161,1
13162,1
13163,0
13164,1
13165,1
13166,0
13167,0
13168,1
13169,0
13170,0
13171,0
13172,1
13173,0
13174,1
13175,1
13176,1
13177,1
13178,1
13179,1
13180,0
13181,0
13182,0
13183,1
13184,0
13185,0
13186,0
13187,1
13188,1
13189,0
13190,1
13191,0
13192,0
13193,0
13194,0
13195,1
13196,1
13197,0
13198,1
13199,1
13200,0
13201,1
13202,1
13203,1
13204,0
13205,0
13206,1
13207,1
13208,1
13209,1
13210,1
13211,0
13212,0
13213,0
13214,1
13215,0
13216,1
13217,1
13218,0
13219,1
13220,0
13221,1
13222,0
13223,1
13224,0
13225,0
13226,0
13227,1
13228,0
13229,0
13230,0
13231,1
13232,0
13233,1
13234,1
13235,0
13236,1
13237,1
13238,0
13239,0
13240,0
13241,1
13242,0
13243,1
13244,0
13245,0
13246,1
13247,0
13248,0
13249,1
13250,0
13251,0
13252,1
13253,1
13254,1
13255,1
13256,1
13257,1
13258,1
13259,0
13260,0
13261,1
13262,1
13263,1
13264,1
13265,1
13266,1
13267,1
13268,0
13269,1
13270,1
13271,0
13272,0
13273,1
13274,1
13275,0
13276,1
13277,1
13278,1
13279,0
13280,1
13281,0
13282,1
13283,0
13284,0
13285,1
13286,1
13287,0
13288,1
13289,0
13290,0
13291,1
13292,0
13293,1
13294,0
13295,0
13296,0
13297,1
13298,0
13299,0
13300,1
13301,0
13302,1
13303,0
13304,0
13305,0
13306,0
13307,0
13308,1
13309,1
13310,0
13311,1
13312,0
13313,1
13314,0
13315,1
13316,1
13317,1
13318,1
13319,1
13320,0
13321,1
13322,1
13323,0
13324,1
13325,1
13326,0
13327,0
13328,1
13329,1
13330,0
13331,1
13332,0
13333,1
13334,1
13335,0
13336,1
13337,1
13338,0
13339,0
13340,1
13341,0
13342,0
13343,0
13344,1
13345,1
13346,0
13347,1
13348,0
13349,1
13350,1
13351,0
13352,0
13353,1
13354,1
13355,0
13356,1
13357,1
13358,1
13359,0
13360,1
13361,0
13362,1
13363,1
13364,0
13365,1
13366,0
13367,0
13368,1
13369,1
13370,0
13371,0
13372,0
13373,1
13374,0
13375,1
13376,0
13377,1
13378,1
13379,0
13380,0
13381,1
13382,0
13383,0
13384,0
13385,1
13386,0
13387,0
13388,1
13389,0
13390,0
13391,1
13392,0
13393,0
13394,1
13395,0
13396,0
13397,0
13398,1
13399,0
13400,0
13401,1
13402,1
13403,0
13404,0
13405,1
13406,0
13407,1
13408,1
13409,1
13410,1
13411,1
13412,0
13413,1
13414,0
13415,1
13416,1
13417,1
13418,1
13419,0
13420,1
13421,0
13422,1
13423,1
13424,0
13425,0
13426,0
13427,1
13428,0
13429,1
13430,1
13431,0
13432,0
13433,0
13434,1
13435,0
13436,0
13437,0
13438,0
13439,0
13440,1
13441,1
13442,0
13443,1
13444,1
13445,1
13446,1
13447,0
13448,1
13449,0
13450,0
13451,0
13452,1
13453,1
13454,1
13455,0
13456,0
13457,0
13458,1
13459,1
13460,0
13461,0
13462,1
13463,1
13464,0
13465,1
13466,1
13467,0
13468,0
13469,1
13470,1
13471,0
13472,0
13473,0
13474,1
13475,0
13476,1
13477,1
13478,1
13479,0
13480,1
13481,0
13482,1
13483,0
13484,0
13485,0
13486,0
13487,1
13488,1
13489,1
13490,0
13491,0
13492,0
13493,0
13494,1
13495,1
13496,0
13497,0
13498,0
13499,1
13500,0
13501,0
13502,0
13503,1
13504,1
13505,1
13506,1
13507,1
13508,1
13509,1
13510,0
13511,0
13512,1
13513,0
13514,0
13515,0
13516,0
13517,0
13518,0
13519,0
13520,0
13521,0
13522,0
13523,0
13524,0
13525,1
13526,0
13527,1
13528,0
13529,1
13530,1
13531,0
13532,1
13533,1
13534,1
13535,0
13536,0
13537,1
13538,0
13539,0
13540,1
13541,0
13542,0
13543,0
13544,1
13545,1
13546,0
13547,0
13548,1
13549,0
13550,0
13551,1
13552,1
13553,1
13554,0
13555,0
13556,0
13557,1
13558,1
13559,0
13560,0
13561,0
13562,0
13563,1
13564,1
13565,0
13566,1
13567,0
13568,0
13569,0
13570,1
13571,1
13572,0
13573,0
13574,1
13575,0
13576,0
13577,0
13578,1
13579,0
13580,0
13581,0
13582,1
13583,0
13584,0
13585,0
13586,0
13587,0
13588,0
13589,1
13590,1
13591,1
13592,0
13593,0
13594,1
13595,0
13596,0
13597,1
13598,1
13599,1
13600,0
13601,0
13602,1
13603,0
13604,0
13605,0
13606,1
13607,1
13608,1
13609,0
13610,1
13611,1
13612,0
13613,0
13614,0
13615,0
13616,0
13617,1
13618,1
13619,1
13620,1
13621,1
13622,0
13623,0
13624,0
13625,0
13626,1
13627,0
13628,1
13629,1
13630,0
13631,0
13632,1
13633,1
13634,1
13635,1
13636,1
13637,1
13638,0
13639,0
13640,0
13641,1
13642,0
13643,0
13644,0
13645,1
13646,0
13647,0
13648,1
13649,0
13650,0
13651,0
13652,1
13653,1
13654,1
13655,1
13656,0
13657,0
13658,0
13659,1
13660,0
13661,1
13662,1
13663,0
13664,1
13665,0
13666,1
13667,1
13668,1
13669,0
13670,0
13671,1
13672,1
13673,1
13674,1
13675,0
13676,0
13677,0
13678,0
13679,0
13680,1
13681,1
13682,0
13683,1
13684,1
13685,0
13686,1
13687,0
13688,1
13689,1
13690,0
13691,0
13692,1
13693,0
13694,0
13695,1
13696,1
13697,1
13698,1
13699,0
13700,1
13701,1
13702,1
13703,1
13704,0
13705,0
13706,0
13707,1
13708,0
13709,1
13710,1
13711,0
13712,1
13713,0
13714,0
13715,1
13716,0
13717,1
13718,0
13719,0
13720,0
13721,1
13722,0
13723,0
13724,0
13725,0
13726,0
13727,0
13728,0
13729,1
13730,0
13731,1
13732,1
13733,1
13734,0
13735,1
13736,0
13737,0
13738,1
13739,0
13740,1
13741,1
13742,1
13743,0
13744,1
13745,0
13746,0
13747,1
13748,1
13749,0
13750,0
13751,1
13752,1
13753,0
13754,0
13755,1
13756,0
13757,0
13758,1
13759,0
13760,0
13761,1
13762,0
13763,0
13764,1
13765,1
13766,0
13767,1
13768,1
13769,1
13770,0
13771,0
13772,1
13773,1
13774,1
13775,1
13776,0
13777,1
13778,0
13779,0
13780,0
13781,0
13782,1
13783,0
13784,1
13785,1
13786,0
13787,1
13788,0
13789,1
13790,1
13791,0
13792,0
13793,1
13794,0
13795,0
13796,1
13797,0
13798,0
13799,0
13800,1
13801,0
13802,1
13803,1
13804,0
13805,1
